id_ligne,id_commande,id_client,id_produit,date_commande,ventes,Délai_Livraison,id_lieu
3743,CA-2017-137848,WB-21850,OFF-PA-10004285,2017-01-15,60,6,165
3744,CA-2017-137848,WB-21850,OFF-BI-10002225,2017-01-15,49,6,165
3745,CA-2015-113047,AP-10915,OFF-FA-10002763,2015-10-24,11,0,455
3746,CA-2017-149979,RA-19915,OFF-ST-10003058,2017-09-23,118,5,113
3747,CA-2017-149979,RA-19915,FUR-CH-10002084,2017-09-23,368,5,113
3748,CA-2018-161956,DR-12880,FUR-FU-10002937,2018-08-27,198,2,96
3749,CA-2018-161956,DR-12880,OFF-AP-10001242,2018-08-27,321,2,96
3750,CA-2018-161956,DR-12880,TEC-CO-10001571,2018-08-27,879,2,96
3751,CA-2018-161956,DR-12880,OFF-SU-10002503,2018-08-27,28,2,96
3752,CA-2018-161956,DR-12880,FUR-CH-10004886,2018-08-27,230,2,96
3753,CA-2018-161956,DR-12880,OFF-PA-10001289,2018-08-27,116,2,96
3754,CA-2018-161956,DR-12880,OFF-BI-10003650,2018-08-27,841,2,96
3755,CA-2018-161956,DR-12880,OFF-ST-10001370,2018-08-27,354,2,96
3756,CA-2017-116799,JG-15310,OFF-PA-10001892,2017-03-03,42,3,456
3757,CA-2017-116799,JG-15310,FUR-CH-10004983,2017-03-03,563,3,456
3758,CA-2017-111283,LC-16870,OFF-AR-10001615,2017-02-28,111,4,56
3759,CA-2016-167745,GB-14530,OFF-AR-10003602,2016-09-18,11,5,14
3760,CA-2016-167745,GB-14530,OFF-SU-10004782,2016-09-18,16,5,14
3761,CA-2016-167745,GB-14530,FUR-FU-10001591,2016-09-18,24,5,14
3762,CA-2018-104577,CK-12205,OFF-PA-10000659,2018-05-12,87,5,290
3763,CA-2017-156251,TS-21160,FUR-BO-10001337,2017-08-13,241,5,457
3764,CA-2017-156251,TS-21160,OFF-BI-10003529,2017-08-13,8,5,457
3765,CA-2018-125878,MH-18025,OFF-BI-10002609,2018-02-25,1,5,37
3766,CA-2017-163153,DM-12955,FUR-TA-10004767,2017-03-21,99,4,67
3767,CA-2017-163153,DM-12955,OFF-AR-10001868,2017-03-21,1,4,67
3768,CA-2016-103205,JJ-15760,TEC-PH-10004896,2016-12-08,119,2,67
3769,CA-2015-153913,KB-16585,FUR-CH-10000988,2015-12-16,1013,4,187
3770,CA-2015-153913,KB-16585,OFF-FA-10000490,2015-12-16,1,4,187
3771,CA-2017-155530,CM-12160,FUR-TA-10004256,2017-12-17,2003,4,35
3772,US-2017-101196,FM-14215,OFF-ST-10004804,2017-05-12,82,5,12
3773,CA-2015-115357,RF-19735,TEC-AC-10000023,2015-08-06,62,5,38
3774,US-2015-102715,JK-15370,OFF-FA-10001332,2015-04-11,6,2,124
3775,US-2015-102715,JK-15370,TEC-AC-10002001,2015-04-11,383,2,124
3776,US-2015-102715,JK-15370,OFF-PA-10000029,2015-04-11,10,2,124
3777,US-2015-102715,JK-15370,TEC-AC-10001874,2015-04-11,335,2,124
3778,CA-2016-107937,JB-16045,FUR-FU-10002298,2016-05-03,665,5,458
3779,US-2018-148768,PN-18775,TEC-PH-10002564,2018-11-30,71,2,124
3780,CA-2018-118521,LF-17185,OFF-PA-10003465,2018-02-16,37,4,46
3781,CA-2015-149643,RH-19510,TEC-PH-10000038,2015-11-16,273,4,459
3782,CA-2016-135314,MC-17575,TEC-PH-10003072,2016-07-09,269,5,75
3783,CA-2018-165204,MN-17935,OFF-PA-10003424,2018-11-13,8,3,32
3784,CA-2018-165204,MN-17935,OFF-ST-10003716,2018-11-13,720,3,32
3785,CA-2018-125752,EH-14125,TEC-AC-10003590,2018-07-31,41,4,3
3786,CA-2018-112487,TC-21535,OFF-BI-10000494,2018-12-26,3,4,48
3787,CA-2017-144218,JD-15895,OFF-ST-10002615,2017-10-31,1085,4,63
3788,CA-2017-169971,IL-15100,OFF-AR-10002804,2017-09-04,3,5,17
3789,CA-2017-169971,IL-15100,OFF-AR-10001044,2017-09-04,62,5,17
3790,US-2017-133508,SW-20350,OFF-FA-10000134,2017-04-17,29,4,199
3791,CA-2015-107139,DP-13390,OFF-BI-10001670,2015-07-05,180,6,26
3792,CA-2016-111325,BT-11395,OFF-BI-10000343,2016-02-27,4,1,460
3793,CA-2016-111325,BT-11395,OFF-AR-10002257,2016-02-27,16,1,460
3794,CA-2016-163762,JE-15475,OFF-AR-10001915,2016-11-27,29,4,24
3795,US-2015-117163,EJ-13720,OFF-ST-10003692,2015-01-27,57,6,89
3796,US-2015-117163,EJ-13720,FUR-TA-10003469,2015-01-27,333,6,89
3797,US-2015-117163,EJ-13720,OFF-AR-10003179,2015-01-27,36,6,89
3798,CA-2018-121314,BE-11410,OFF-PA-10003395,2018-09-23,251,3,329
3799,CA-2018-147760,KL-16555,FUR-TA-10004575,2018-11-04,523,1,308
3800,CA-2018-147760,KL-16555,TEC-PH-10002483,2018-11-04,1359,1,308
3801,CA-2017-156503,NC-18415,FUR-CH-10003606,2017-10-14,102,6,223
3802,CA-2017-156503,NC-18415,TEC-AC-10002473,2017-10-14,22,6,223
3803,CA-2017-156503,NC-18415,OFF-PA-10002319,2017-10-14,93,6,223
3804,CA-2017-156503,NC-18415,OFF-SU-10000946,2017-10-14,12,6,223
3805,CA-2017-156503,NC-18415,OFF-EN-10001335,2017-10-14,35,6,223
3806,CA-2017-156503,NC-18415,OFF-PA-10002377,2017-10-14,39,6,223
3807,CA-2016-113628,AH-10690,OFF-AR-10001246,2016-11-12,11,7,453
3808,CA-2016-113628,AH-10690,OFF-BI-10003291,2016-11-12,5,7,453
3809,CA-2016-113628,AH-10690,OFF-BI-10002799,2016-11-12,4,7,453
3810,CA-2016-113628,AH-10690,FUR-CH-10003298,2016-11-12,523,7,453
3811,CA-2016-113628,AH-10690,TEC-PH-10000441,2016-11-12,100,7,453
3812,CA-2016-113628,AH-10690,FUR-CH-10004477,2016-11-12,146,7,453
3813,CA-2018-147753,PK-19075,OFF-LA-10003537,2018-03-05,25,0,202
3814,CA-2016-103961,NG-18430,OFF-LA-10004484,2016-11-05,19,4,117
3815,CA-2017-152471,ZD-21925,TEC-PH-10002824,2017-07-08,823,0,134
3816,CA-2017-152471,ZD-21925,OFF-PA-10004965,2017-07-08,15,0,134
3817,CA-2016-102582,NW-18400,FUR-TA-10003569,2016-09-15,801,4,273
3818,CA-2016-102582,NW-18400,TEC-PH-10003187,2016-09-15,59,4,273
3819,CA-2016-102582,NW-18400,FUR-CH-10004853,2016-09-15,1056,4,273
3820,CA-2018-141873,HG-14845,OFF-BI-10001031,2018-10-09,12,5,24
3821,CA-2018-141873,HG-14845,FUR-BO-10003034,2018-10-09,314,5,24
3822,CA-2018-141873,HG-14845,OFF-PA-10000069,2018-10-09,18,5,24
3823,CA-2018-141873,HG-14845,OFF-BI-10003655,2018-10-09,18,5,24
3824,CA-2016-140984,CC-12685,OFF-ST-10000585,2016-09-14,991,4,165
3825,CA-2016-140984,CC-12685,TEC-CO-10001571,2016-09-14,879,4,165
3826,CA-2016-140984,CC-12685,OFF-BI-10002012,2016-09-14,12,4,165
3827,CA-2015-132801,JG-15805,OFF-ST-10001228,2015-10-07,107,5,163
3828,CA-2018-141733,RW-19540,FUR-CH-10004086,2018-05-07,1458,4,152
3829,CA-2018-141733,RW-19540,FUR-CH-10002017,2018-05-07,26,4,152
3830,CA-2018-141733,RW-19540,FUR-CH-10000595,2018-05-07,476,4,152
3831,CA-2018-141733,RW-19540,OFF-AP-10001563,2018-05-07,87,4,152
3832,US-2016-111927,LS-17230,FUR-FU-10004017,2016-11-14,76,5,22
3833,US-2016-111927,LS-17230,OFF-BI-10002571,2016-11-14,19,5,22
3834,CA-2015-105984,MY-18295,TEC-PH-10000560,2015-11-24,1049,0,48
3835,CA-2015-105984,MY-18295,FUR-CH-10000847,2015-11-24,611,0,48
3836,CA-2015-100363,JM-15655,OFF-FA-10000611,2015-04-08,2,7,277
3837,CA-2015-100363,JM-15655,OFF-PA-10004733,2015-04-08,19,7,277
3838,CA-2015-126760,KM-16720,TEC-PH-10001363,2015-07-26,911,7,284
3839,CA-2015-126760,KM-16720,FUR-CH-10003312,2015-07-26,674,7,284
3840,CA-2015-126760,KM-16720,FUR-FU-10004018,2015-07-26,134,7,284
3841,CA-2015-126760,KM-16720,TEC-AC-10004814,2015-07-26,170,7,284
3842,US-2015-109162,KE-16420,FUR-CH-10002647,2015-06-08,170,4,49
3843,CA-2015-101931,TS-21370,OFF-BI-10004140,2015-10-28,7,3,14
3844,CA-2015-101931,TS-21370,OFF-SU-10002301,2015-10-28,6,3,14
3845,CA-2015-101931,TS-21370,OFF-SU-10000646,2015-10-28,480,3,14
3846,CA-2015-101931,TS-21370,FUR-BO-10001337,2015-10-28,616,3,14
3847,CA-2015-101931,TS-21370,OFF-ST-10003442,2015-10-28,141,3,14
3848,CA-2018-129000,SZ-20035,OFF-ST-10001097,2018-11-25,501,2,131
3849,CA-2018-161053,JE-15745,OFF-BI-10004318,2018-09-22,691,1,146
3850,CA-2018-161053,JE-15745,TEC-AC-10004633,2018-09-22,34,1,146
3851,CA-2016-142377,MS-17980,OFF-PA-10001970,2016-12-04,85,5,335
3852,CA-2016-127593,DH-13675,FUR-FU-10004006,2016-09-21,85,0,360
3853,CA-2018-130526,GT-14755,OFF-BI-10001524,2018-11-26,33,3,229
3854,US-2018-131849,GH-14410,FUR-FU-10004164,2018-06-06,4,4,35
3855,US-2018-131849,GH-14410,OFF-ST-10002957,2018-06-06,26,4,35
3856,US-2018-105389,DM-13015,OFF-BI-10004364,2018-10-23,3,5,66
3857,US-2018-105389,DM-13015,TEC-PH-10002824,2018-10-23,823,5,66
3858,US-2018-105389,DM-13015,OFF-AR-10000634,2018-10-23,10,5,66
3859,CA-2015-140816,TC-21295,TEC-AC-10001539,2015-12-20,447,0,461
3860,CA-2018-154039,JK-16120,FUR-TA-10001932,2018-02-17,480,5,156
3861,CA-2018-154039,JK-16120,TEC-PH-10002789,2018-02-17,124,5,156
3862,CA-2015-135755,NC-18415,OFF-BI-10004828,2015-05-03,40,7,232
3863,CA-2015-135755,NC-18415,OFF-BI-10003981,2015-05-03,10,7,232
3864,CA-2018-123246,AJ-10960,OFF-AR-10001770,2018-10-17,10,2,89
3865,CA-2016-157133,LC-16885,FUR-FU-10004904,2016-11-28,151,5,462
3866,CA-2015-124709,GW-14605,TEC-AC-10002842,2015-07-27,238,2,35
3867,CA-2018-146360,SC-20305,TEC-AC-10003590,2018-04-23,155,2,452
3868,CA-2016-132486,JF-15355,TEC-AC-10000710,2016-10-23,148,4,189
3869,CA-2016-132486,JF-15355,FUR-CH-10004495,2016-10-23,240,4,189
3870,CA-2016-132486,JF-15355,FUR-CH-10004540,2016-10-23,191,4,189
3871,CA-2016-132486,JF-15355,OFF-PA-10004971,2016-10-23,11,4,189
3872,CA-2016-132486,JF-15355,OFF-EN-10002600,2016-10-23,11,4,189
3873,CA-2016-132486,JF-15355,FUR-CH-10001854,2016-10-23,842,4,189
3874,CA-2017-136231,DM-13015,OFF-EN-10001099,2017-09-05,23,2,341
3875,CA-2017-136231,DM-13015,OFF-BI-10001597,2017-09-05,86,2,341
3876,CA-2017-136231,DM-13015,TEC-PH-10002660,2017-09-05,108,2,341
3877,CA-2017-136231,DM-13015,OFF-PA-10000327,2017-09-05,10,2,341
3878,CA-2017-140641,EP-13915,OFF-BI-10001191,2017-10-28,38,5,86
3879,CA-2015-151001,JG-15805,OFF-ST-10003455,2015-04-05,49,2,68
3880,CA-2015-151001,JG-15805,OFF-ST-10001031,2015-04-05,52,2,68
3881,CA-2016-129896,PF-19120,OFF-PA-10002245,2016-06-15,9,5,28
3882,CA-2016-129896,PF-19120,OFF-ST-10004804,2016-06-15,82,5,28
3883,CA-2016-129896,PF-19120,FUR-FU-10004904,2016-06-15,364,5,28
3884,CA-2016-129896,PF-19120,FUR-FU-10002396,2016-06-15,40,5,28
3885,CA-2015-152849,DW-13195,OFF-AR-10002833,2015-07-05,4,7,366
3886,US-2018-127341,CK-12595,OFF-BI-10001072,2018-01-29,12,4,156
3887,CA-2017-167759,CC-12670,TEC-PH-10003171,2017-03-03,134,5,463
3888,CA-2015-100895,SV-20785,OFF-AR-10004511,2015-06-02,8,4,237
3889,CA-2015-100895,SV-20785,TEC-PH-10001425,2015-06-02,239,4,237
3890,CA-2015-100895,SV-20785,OFF-ST-10001490,2015-06-02,356,4,237
3891,US-2017-163881,SP-20860,TEC-AC-10003033,2017-11-24,659,6,2
3892,US-2017-163881,SP-20860,FUR-CH-10001394,2017-11-24,1684,6,2
3893,US-2017-163881,SP-20860,TEC-AC-10000420,2017-11-24,559,6,2
3894,US-2017-144547,MS-17770,TEC-AC-10004901,2017-11-10,279,4,67
3895,US-2015-112200,TC-21475,OFF-BI-10002571,2015-11-22,9,6,431
3896,CA-2018-110212,SJ-20125,TEC-AC-10002331,2018-05-01,48,4,464
3897,CA-2018-134285,DS-13180,OFF-FA-10000611,2018-12-07,3,5,66
3898,CA-2018-134285,DS-13180,OFF-PA-10000304,2018-12-07,15,5,66
3899,CA-2018-102267,SC-20800,OFF-FA-10000611,2018-11-30,2,4,465
3900,CA-2018-157980,SH-20395,TEC-AC-10002567,2018-12-07,127,2,214
3901,CA-2016-121097,SF-20965,OFF-PA-10001937,2016-01-03,10,5,466
3902,CA-2016-151043,MG-17680,TEC-AC-10001090,2016-11-14,47,6,106
3903,US-2016-119312,CS-12400,OFF-ST-10000943,2016-10-02,270,5,63
3904,CA-2016-167010,VT-21700,OFF-AP-10004036,2016-04-05,98,5,106
3905,CA-2016-167010,VT-21700,OFF-ST-10003816,2016-04-05,563,5,106
3906,CA-2016-167010,VT-21700,OFF-BI-10002072,2016-04-05,10,5,106
3907,CA-2016-167010,VT-21700,FUR-FU-10001468,2016-04-05,547,5,106
3908,CA-2016-167010,VT-21700,TEC-PH-10000347,2016-04-05,14,5,106
3909,CA-2016-167010,VT-21700,TEC-PH-10002844,2016-04-05,41,5,106
3910,CA-2016-167010,VT-21700,FUR-FU-10001037,2016-04-05,7,5,106
3911,CA-2016-167010,VT-21700,FUR-BO-10004218,2016-04-05,352,5,106
3912,CA-2018-126788,AB-10105,TEC-PH-10001619,2018-06-05,470,1,435
3913,CA-2018-148068,MM-18280,OFF-PA-10001639,2018-09-18,19,7,46
3914,CA-2018-148068,MM-18280,FUR-FU-10002268,2018-09-18,9,7,46
3915,US-2018-142573,ML-17410,FUR-TA-10001932,2018-07-18,801,5,52
3916,US-2018-142573,ML-17410,FUR-CH-10004218,2018-07-18,161,5,52
3917,US-2018-142573,ML-17410,OFF-PA-10000246,2018-07-18,16,5,52
3918,US-2018-142573,ML-17410,OFF-BI-10003350,2018-07-18,7,5,52
3919,US-2018-142573,ML-17410,FUR-CH-10000513,2018-07-18,311,5,52
3920,US-2016-148817,KD-16495,OFF-ST-10001321,2016-12-01,61,6,338
3921,US-2016-148817,KD-16495,OFF-BI-10004233,2016-12-01,63,6,338
3922,CA-2017-110044,RF-19735,TEC-PH-10001299,2017-06-28,359,4,27
3923,CA-2018-146920,SC-20305,OFF-PA-10002479,2018-08-28,25,4,37
3924,CA-2018-146920,SC-20305,OFF-PA-10001461,2018-08-28,26,4,37
3925,CA-2015-103940,BN-11515,OFF-ST-10004963,2015-09-17,30,4,6
3926,CA-2015-103940,BN-11515,OFF-ST-10000943,2015-09-17,57,4,6
3927,CA-2015-103940,BN-11515,FUR-FU-10004671,2015-09-17,35,4,6
3928,CA-2015-103940,BN-11515,OFF-BI-10002735,2015-09-17,137,4,6
3929,CA-2017-162082,JS-15880,FUR-BO-10004409,2017-03-14,241,3,115
3930,CA-2017-162082,JS-15880,OFF-PA-10001934,2017-03-14,5,3,115
3931,CA-2017-162082,JS-15880,OFF-AR-10001044,2017-03-14,145,3,115
3932,CA-2017-132094,VG-21805,OFF-AR-10004165,2017-08-26,5,7,12
3933,CA-2017-132094,VG-21805,TEC-AC-10001109,2017-08-26,47,7,12
3934,CA-2018-123001,AW-10840,OFF-AR-10001919,2018-09-02,9,6,410
3935,CA-2018-123001,AW-10840,OFF-LA-10004544,2018-09-02,74,6,410
3936,CA-2018-123001,AW-10840,TEC-PH-10003484,2018-09-02,201,6,410
3937,CA-2016-118955,LS-17230,OFF-EN-10001028,2016-06-16,28,4,71
3938,CA-2016-118955,LS-17230,OFF-PA-10004156,2016-06-16,27,4,71
3939,CA-2016-118955,LS-17230,FUR-CH-10001708,2016-06-16,197,4,71
3940,US-2017-143448,MH-17455,FUR-CH-10003379,2017-12-10,1424,0,467
3941,CA-2018-117863,TS-21340,FUR-FU-10002456,2018-05-18,14,5,24
3942,CA-2018-117863,TS-21340,OFF-BI-10000605,2018-05-18,3,5,24
3943,CA-2018-160458,EH-13945,OFF-PA-10001166,2018-05-27,25,2,32
3944,US-2017-142685,MG-17695,OFF-SU-10000157,2017-06-23,835,7,251
3945,CA-2017-133144,DO-13435,OFF-PA-10004971,2017-05-16,17,5,2
3946,CA-2018-167871,AF-10870,OFF-PA-10001977,2018-11-18,44,5,241
3947,CA-2018-167871,AF-10870,OFF-SU-10001225,2018-11-18,2,5,241
3948,CA-2017-119963,SN-20710,OFF-AR-10003514,2017-11-18,6,4,90
3949,CA-2017-119963,SN-20710,OFF-LA-10003510,2017-11-18,48,4,90
3950,CA-2017-119963,SN-20710,OFF-PA-10001970,2017-11-18,19,4,90
3951,CA-2017-119963,SN-20710,FUR-CH-10003817,2017-11-18,255,4,90
3952,CA-2015-121167,MO-17500,OFF-BI-10003676,2015-11-28,17,2,266
3953,US-2017-151862,ON-18715,TEC-PH-10003535,2017-03-01,159,7,77
3954,CA-2018-152961,SC-20095,OFF-PA-10004675,2018-01-15,12,4,360
3955,CA-2015-133228,MS-17710,FUR-FU-10004020,2015-04-04,5,5,186
3956,CA-2015-133228,MS-17710,OFF-AR-10001955,2015-04-04,79,5,186
3957,CA-2017-114951,DN-13690,FUR-FU-10002364,2017-06-26,22,7,10
3958,CA-2017-156573,RB-19360,OFF-BI-10002414,2017-05-29,11,4,395
3959,CA-2017-156573,RB-19360,OFF-AR-10003732,2017-05-29,4,4,395
3960,CA-2017-156573,RB-19360,FUR-FU-10001085,2017-05-29,44,4,395
3961,CA-2016-113901,NH-18610,OFF-BI-10001249,2016-10-19,38,5,84
3962,CA-2016-113901,NH-18610,TEC-PH-10002564,2016-10-19,149,5,84
3963,CA-2018-134838,ED-13885,OFF-AR-10000634,2018-02-19,12,1,63
3964,CA-2018-134838,ED-13885,FUR-FU-10004018,2018-02-19,44,1,63
3965,CA-2017-120257,PW-19240,OFF-AR-10003481,2017-09-22,7,6,12
3966,CA-2015-164910,DM-13345,OFF-AR-10003651,2015-11-12,7,5,197
3967,CA-2017-149902,DW-13540,OFF-AR-10002956,2017-04-01,88,5,24
3968,CA-2017-146010,EH-14125,OFF-BI-10003638,2017-05-20,40,3,98
3969,US-2016-163685,KE-16420,OFF-BI-10001890,2016-06-01,5,4,66
3970,US-2016-163685,KE-16420,OFF-PA-10002606,2016-06-01,42,4,66
3971,CA-2015-135090,SP-20920,OFF-PA-10002245,2015-11-22,53,4,2
3972,CA-2016-132374,PS-19045,OFF-AR-10001615,2016-02-22,79,2,423
3973,CA-2017-167556,JM-15250,OFF-PA-10000466,2017-03-29,13,4,30
3974,CA-2017-167556,JM-15250,OFF-BI-10003708,2017-03-29,29,4,30
3975,CA-2017-167556,JM-15250,FUR-FU-10004848,2017-03-29,414,4,30
3976,CA-2017-167556,JM-15250,OFF-BI-10000320,2017-03-29,41,4,30
3977,US-2017-116400,EB-13930,FUR-FU-10003731,2017-10-22,39,2,196
3978,CA-2018-101308,FG-14260,OFF-FA-10002780,2018-10-02,8,5,60
3979,CA-2018-101308,FG-14260,TEC-PH-10003800,2018-10-02,84,5,60
3980,CA-2015-114517,TH-21235,FUR-TA-10001676,2015-12-23,53,4,24
3981,CA-2015-114517,TH-21235,OFF-AP-10002350,2015-12-23,56,4,24
3982,CA-2018-119564,PL-18925,FUR-FU-10003096,2018-12-15,22,5,61
3983,CA-2017-135265,CC-12370,FUR-CH-10003061,2017-07-07,287,2,63
3984,CA-2017-135265,CC-12370,TEC-CO-10003763,2017-07-07,2799,2,63
3985,CA-2017-135265,CC-12370,OFF-PA-10002923,2017-07-07,48,2,63
3986,CA-2017-108735,JM-15535,FUR-BO-10003441,2017-04-17,257,4,468
3987,CA-2018-112333,KF-16285,OFF-ST-10001780,2018-04-08,2591,6,171
3988,CA-2018-112333,KF-16285,OFF-AP-10001962,2018-04-08,41,6,171
3989,US-2017-159415,CS-12175,FUR-FU-10003798,2017-04-17,79,5,85
3990,CA-2015-122588,AR-10540,FUR-FU-10001095,2015-11-25,52,2,469
3991,CA-2015-137589,MS-17770,OFF-SU-10000157,2015-11-03,286,5,208
3992,CA-2016-161998,DB-13120,FUR-FU-10001095,2016-05-01,63,4,86
3993,CA-2016-161998,DB-13120,OFF-SU-10004261,2016-05-01,41,4,86
3994,CA-2016-161998,DB-13120,OFF-AR-10004022,2016-05-01,172,4,86
3995,CA-2016-105627,DK-12895,FUR-BO-10002916,2016-03-08,512,4,310
3996,CA-2016-105627,DK-12895,FUR-CH-10002084,2016-03-08,860,4,310
3997,CA-2016-105627,DK-12895,TEC-PH-10003012,2016-03-08,769,4,310
3998,CA-2016-105627,DK-12895,OFF-AR-10002704,2016-03-08,14,4,310
3999,CA-2016-105627,DK-12895,FUR-FU-10000308,2016-03-08,373,4,310
4000,US-2016-149629,MP-17965,FUR-BO-10004709,2016-07-17,231,3,454
4001,CA-2015-116834,Dp-13240,FUR-FU-10001196,2015-10-11,63,5,61
4002,CA-2015-116834,Dp-13240,TEC-AC-10002942,2015-10-11,345,5,61
4003,CA-2017-145730,CC-12220,FUR-TA-10004915,2017-03-03,637,5,66
4004,CA-2017-145730,CC-12220,TEC-MA-10001016,2017-03-03,287,5,66
4005,CA-2017-145730,CC-12220,OFF-EN-10000483,2017-03-03,36,5,66
4006,US-2016-168732,KM-16660,OFF-AR-10003087,2016-12-10,1,6,237
4007,US-2016-168732,KM-16660,OFF-PA-10000520,2016-12-10,25,6,237
4008,US-2016-168732,KM-16660,TEC-AC-10001553,2016-12-10,101,6,237
4009,CA-2016-107468,MK-17905,OFF-AR-10000634,2016-12-18,6,4,128
4010,CA-2018-144463,SC-20725,FUR-FU-10001215,2018-01-01,474,4,2
4011,CA-2018-100811,CC-12475,OFF-PA-10001204,2018-11-21,8,3,106
4012,CA-2018-100811,CC-12475,OFF-ST-10002444,2018-11-21,39,3,106
4013,CA-2016-153612,BT-11305,OFF-AR-10000203,2016-12-22,17,5,470
4014,CA-2016-165624,FH-14350,OFF-AP-10000828,2016-08-23,542,5,149
4015,CA-2016-165624,FH-14350,OFF-LA-10003190,2016-08-23,8,5,149
4016,CA-2016-165624,FH-14350,OFF-PA-10002319,2016-08-23,193,5,149
4017,CA-2016-165624,FH-14350,OFF-PA-10003893,2016-08-23,21,5,149
4018,CA-2016-165624,FH-14350,OFF-PA-10002499,2016-08-23,97,5,149
4019,CA-2016-165624,FH-14350,TEC-AC-10004568,2016-08-23,251,5,149
4020,CA-2016-165624,FH-14350,OFF-AP-10001492,2016-08-23,25,5,149
4021,CA-2015-154963,AA-10645,FUR-CH-10004698,2015-06-22,170,5,182
4022,CA-2015-154963,AA-10645,TEC-PH-10004093,2015-06-22,82,5,182
4023,CA-2015-154963,AA-10645,FUR-CH-10000454,2015-06-22,853,5,182
4024,CA-2018-130764,JO-15145,FUR-BO-10003034,2018-10-27,556,1,95
4025,CA-2018-130764,JO-15145,TEC-PH-10003215,2018-10-27,95,1,95
4026,CA-2018-139311,SF-20965,OFF-PA-10001776,2018-08-11,29,2,471
4027,CA-2018-139311,SF-20965,OFF-AR-10004582,2018-08-11,9,2,471
4028,CA-2018-139311,SF-20965,TEC-PH-10001557,2018-08-11,153,2,471
4029,CA-2018-139311,SF-20965,OFF-BI-10004209,2018-08-11,12,2,471
4030,CA-2018-124296,CS-12355,TEC-MA-10003183,2018-12-24,479,4,300
4031,CA-2018-124296,CS-12355,FUR-CH-10002439,2018-12-24,232,4,300
4032,CA-2017-169957,SN-20710,OFF-AP-10000576,2017-09-26,236,4,472
4033,CA-2017-169957,SN-20710,OFF-PA-10004040,2017-09-26,29,4,472
4034,CA-2017-169957,SN-20710,TEC-AC-10003063,2017-09-26,100,4,472
4035,US-2017-108777,JM-15655,OFF-BI-10003982,2017-12-12,18,0,204
4036,US-2017-108777,JM-15655,TEC-AC-10002567,2017-12-12,383,0,204
4037,CA-2016-148859,FH-14350,OFF-ST-10004950,2016-12-28,24,4,37
4038,CA-2015-110786,AJ-10795,FUR-FU-10000550,2015-12-29,24,4,95
4039,CA-2015-110786,AJ-10795,OFF-PA-10000528,2015-12-29,21,4,95
4040,CA-2015-110786,AJ-10795,TEC-MA-10003183,2015-12-29,767,4,95
4041,CA-2015-110786,AJ-10795,OFF-BI-10003305,2015-12-29,14,4,95
4042,CA-2015-110786,AJ-10795,TEC-PH-10001425,2015-12-29,191,4,95
4043,CA-2015-110786,AJ-10795,OFF-LA-10001474,2015-12-29,274,4,95
4044,CA-2015-110786,AJ-10795,FUR-FU-10000672,2015-12-29,70,4,95
4045,CA-2016-137750,JF-15565,FUR-FU-10001979,2016-06-25,204,5,95
4046,CA-2016-136378,CS-11845,OFF-BI-10003707,2016-04-02,9,5,33
4047,CA-2018-100356,SP-20920,OFF-AP-10002191,2018-10-21,23,4,156
4048,US-2016-166520,KE-16420,OFF-PA-10000501,2016-07-16,80,3,46
4049,US-2016-166520,KE-16420,TEC-AC-10001990,2016-07-16,599,3,46
4050,CA-2018-136350,GA-14515,FUR-FU-10003601,2018-06-24,276,2,165
4051,CA-2018-136350,GA-14515,FUR-CH-10001891,2018-06-24,172,2,165
4052,CA-2015-122931,SM-20950,OFF-AR-10003469,2015-09-29,4,4,64
4053,CA-2015-122931,SM-20950,FUR-TA-10004175,2015-09-29,409,4,64
4054,CA-2015-122931,SM-20950,OFF-LA-10002945,2015-09-29,55,4,64
4055,CA-2015-122931,SM-20950,OFF-PA-10000533,2015-09-29,20,4,64
4056,CA-2015-122931,SM-20950,OFF-ST-10004459,2015-09-29,1801,4,64
4057,CA-2015-122931,SM-20950,FUR-TA-10004147,2015-09-29,67,4,64
4058,CA-2015-163034,DK-12985,OFF-ST-10000046,2015-11-24,646,4,27
4059,CA-2016-124058,LC-16885,TEC-PH-10004774,2016-11-20,72,4,233
4060,CA-2016-124058,LC-16885,FUR-CH-10000595,2016-11-20,572,4,233
4061,CA-2017-129196,XP-21865,TEC-AC-10002473,2017-11-01,68,6,27
4062,US-2016-138716,CS-11845,OFF-BI-10001628,2016-09-17,25,3,60
4063,US-2017-122182,BD-11770,TEC-AC-10002800,2017-03-10,39,4,106
4064,US-2015-130358,DL-13330,OFF-AR-10002766,2015-06-23,20,3,5
4065,US-2015-130358,DL-13330,OFF-SU-10002522,2015-06-23,3,3,5
4066,CA-2015-102673,KH-16630,OFF-FA-10003021,2015-11-01,7,4,44
4067,CA-2015-102673,KH-16630,OFF-AR-10000634,2015-11-01,10,4,44
4068,CA-2015-102673,KH-16630,OFF-LA-10001771,2015-11-01,47,4,44
4069,CA-2015-102673,KH-16630,TEC-PH-10004434,2015-11-01,978,4,44
4070,CA-2017-145303,TP-21415,OFF-BI-10000050,2017-08-28,13,3,177
4071,CA-2017-145303,TP-21415,OFF-BI-10002414,2017-08-28,10,3,177
4072,CA-2017-145303,TP-21415,FUR-BO-10003159,2017-08-28,156,3,177
4073,CA-2016-156104,NP-18685,TEC-CO-10002095,2016-12-06,999,2,305
4074,US-2016-164308,SC-20680,TEC-PH-10004120,2016-09-24,821,3,473
